Date,0968.HK,2208.HK,3868.HK,ACA,AMRC,AZRE,BE,BYDDF,CE2.DE,CREE,DQ,ENPH,FCEL,FSLR,HASI,ITRO,JKS,LAC,MAXN,NDX1.DE,NIO,NOVA,OLED,ORA,PLUG,PNE3.DE,REGI,RUN,S92.DE,SEDG,SPWR,TPIC,VBK.DE,VECO,WLDN,XPEV
2003-03-31,,,,,,,,,,18.52,,,727.2,,,,,,,10.9,,,8.18,,50.6,4.37,,,,,,,,15.48,,
2003-04-01,,,,,,,,,,21.59,,,734.4,,,,,,,10.6,,,8.22,,48.7,4.48,,,,,,,,15.58,,
2003-04-02,,,,,,,,,,22.9,,,764.64,,,,,,,13.4,,,8.49,,51.0,4.48,,,,,,,,16.27,,
2003-04-03,,,,,,,,,,23.25,,,777.6,,,,,,,12.7,,,8.52,,49.3,4.38,,,,,,,,16.51,,
2003-04-04,,,,,,,,,,22.7,,,766.08,,,,,,,13.1,,,8.6,,48.8,4.28,,,,,,,,15.95,,
2003-04-07,,,,,,,,,,23.66,,,750.24,,,,,,,11.3,,,8.64,,50.1,4.29,,,,,,,,16.23,,
2003-04-08,,,,,,,,,,23.23,,,743.04,,,,,,,11.7,,,8.39,,50.9,4.25,,,,,,,,15.68,,
2003-04-09,,,,,,,,,,22.3,,,738.72,,,,,,,11.5,,,8.43,,50.4,4.08,,,,,,,,15.26,,
2003-04-10,,,,,,,,,,21.87,,,743.04,,,,,,,10.8,,,8.41,,49.9,3.9,,,,,,,,15.13,,
2003-04-11,,,,,,,,,,21.35,,,734.4,,,,,,,10.9,,,8.27,,49.1,3.78,,,,,,,,15.15,,
2003-04-14,,,,,,,,,,22.15,,,750.24,,,,,,,10.4,,,8.64,,49.6,3.57,,,,,,,,14.94,,
2003-04-15,,,,,,,,,,22.93,,,756.0,,,,,,,10.1,,,8.91,,49.4,3.82,,,,,,,,14.74,,
2003-04-16,,,,,,,,,,23.07,,,764.64,,,,,,,11.5,,,8.74,,48.9,3.9,,,,,,,,14.8,,
2003-04-17,,,,,,,,,,20.05,,,779.04,,,,,,,10.6,,,8.93,,49.0,3.81,,,,,,,,15.7,,
2003-04-21,,,,,,,,,,20.62,,,773.28,,,,,,,,,,8.9,,48.5,,,,,,,,,15.77,,
2003-04-22,,,,,,,,,,21.36,,,756.0,,,,,,,11.2,,,8.89,,49.6,3.8,,,,,,,,15.67,,
2003-04-23,,,,,,,,,,20.76,,,787.68,,,,,,,11.4,,,8.77,,49.8,3.89,,,,,,,,15.73,,
2003-04-24,,,,,,,,,,20.39,,,887.04,,,,,,,11.6,,,8.64,,50.5,3.95,,,,,,,,16.08,,
2003-04-25,,,,,,,,,,19.36,,,829.44,,,,,,,11.6,,,8.68,,50.8,3.8,,,,,,,,15.33,,
2003-04-28,,,,,,,,,,19.45,,,859.68,,,,,,,11.6,,,8.85,,51.9,3.81,,,,,,,,16.38,,
2003-04-29,,,,,,,,,,20.09,,,869.76,,,,,,,11.3,,,9.02,,51.3,4.02,,,,,,,,16.24,,
2003-04-30,,,,,,,,,,19.95,,,887.04,,,,,,,11.2,,,9.8,,50.7,4.02,,,,,,,,16.14,,
2003-05-01,,,,,,,,,,19.86,,,904.32,,,,,,,,,,9.86,,50.1,,,,,,,,,15.9,,
2003-05-02,,,,,,,,,,20.35,,,921.6,,,,,,,13.4,,,9.88,,50.9,3.99,,,,,,,,16.51,,
2003-05-05,,,,,,,,,,21.09,,,966.24,,,,,,,13.4,,,9.9,,50.1,4.04,,,,,,,,16.51,,
2003-05-06,,,,,,,,,,21.34,,,997.92,,,,,,,13.5,,,10.06,,50.9,3.95,,,,,,,,16.24,,
2003-05-07,,,,,,,,,,21.78,,,1000.8,,,,,,,13.3,,,10.08,,51.3,3.92,,,,,,,,16.74,,
2003-05-08,,,,,,,,,,21.6,,,972.0,,,,,,,12.6,,,9.98,,52.9,3.74,,,,,,,,16.43,,
2003-05-09,,,,,,,,,,22.26,,,976.32,,,,,,,13.0,,,9.94,,50.9,3.92,,,,,,,,16.95,,
2003-05-12,,,,,,,,,,22.68,,,977.76,,,,,,,12.9,,,9.95,,50.9,3.95,,,,,,,,18.3,,
2003-05-13,,,,,,,,,,22.25,,,964.8,,,,,,,12.3,,,10.0,,50.5,3.99,,,,,,,,18.48,,
2003-05-14,,,,,,,,,,22.34,,,1196.64,,,,,,,11.8,,,10.43,,59.2,3.98,,,,,,,,18.51,,
2003-05-15,,,,,,,,,,22.53,,,1143.36,,,,,,,12.0,,,10.8,,54.3,3.9,,,,,,,,19.4,,
2003-05-16,,,,,,,,,,21.35,,,1164.96,,,,,,,12.5,,,10.7,,53.9,3.9,,,,,,,,18.77,,
2003-05-19,,,,,,,,,,20.56,,,1157.76,,,,,,,12.5,,,10.18,,52.6,4.08,,,,,,,,17.68,,
2003-05-20,,,,,,,,,,20.76,,,1175.04,,,,,,,12.0,,,10.23,,51.2,3.99,,,,,,,,17.61,,
2003-05-21,,,,,,,,,,20.39,,,1185.12,,,,,,,11.6,,,9.9,,50.2,3.76,,,,,,,,17.41,,
2003-05-22,,,,,,,,,,20.7,,,1222.56,,,,,,,11.8,,,9.89,,50.2,3.93,,,,,,,,18.03,,
2003-05-23,,,,,,,,,,21.03,,,1231.2,,,,,,,11.6,,,9.57,,50.8,3.76,,,,,,,,18.06,,
2003-05-26,,,,,,,,,,,,,,,,,,,,11.5,,,,,,3.92,,,,,,,,,,
2003-05-27,,,,,,,,,,22.23,,,1344.96,,,,,,,10.2,,,9.77,,52.9,3.88,,,,,,,,19.04,,
2003-05-28,,,,,,,,,,22.98,,,1373.76,,,,,,,10.3,,,10.07,,54.4,3.88,,,,,,,,18.88,,
2003-05-29,,,,,,,,,,23.6,,,1425.6,,,,,,,10.4,,,9.95,,53.9,3.85,,,,,,,,18.65,,
2003-05-30,,,,,,,,,,24.5,,,1340.64,,,,,,,10.3,,,10.24,,54.3,3.83,,,,,,,,19.27,,
2003-06-02,,,,,,,,,,24.45,,,1316.16,,,,,,,10.5,,,10.01,,53.4,3.85,,,,,,,,19.05,,
2003-06-03,,,,,,,,,,25.4,,,1202.4,,,,,,,10.4,,,9.94,,54.5,3.74,,,,,,,,18.95,,
2003-06-04,,,,,,,,,,25.61,,,1248.48,,,,,,,10.0,,,9.83,,56.0,3.46,,,,,,,,19.45,,
2003-06-05,,,,,,,,,,25.84,,,1247.04,,,,,,,9.9,,,9.69,,55.9,3.3,,,,,,,,20.35,,
2003-06-06,,,,,,,,,,25.0,,,1247.04,,,,,,,9.9,,,9.39,,55.4,3.31,,,,,,,,19.8,,
2003-06-09,,,,,,,,,,23.5,,,1166.4,,,,,,,9.9,,,9.17,,53.2,3.51,,,,,,,,18.99,,
2003-06-10,,,,,,,,,,23.21,,,1242.72,,,,,,,9.9,,,8.54,,54.5,3.59,,,,,,,,18.5,,
2003-06-11,,,,,,,,,,22.8,,,1179.36,,,,,,,9.9,,,8.79,,53.6,3.41,,,,,,,,18.87,,
2003-06-12,,,,,,,,,,22.21,,,1211.04,,,,,,,9.9,,,9.4,,53.0,3.52,,,,,,,,19.05,,
2003-06-13,,,,,,,,,,18.1,,,1205.28,,,,,,,9.6,,,9.38,,51.1,3.55,,,,,,,,18.28,,
2003-06-16,,,,,,,,,,18.06,,,1238.4,,,,,,,11.5,,,9.6,,52.2,3.51,,,,,,,,18.48,,
2003-06-17,,,,,,,,,,18.77,,,1260.0,,,,,,,11.2,,,9.15,,52.6,3.6,,,,,,,,18.62,,
2003-06-18,,,,,,,,,,18.52,,,1193.76,,,,,,,11.0,,,8.99,,51.4,3.58,,,,,,,,18.94,,
2003-06-19,,,,,,,,,,17.95,,,1198.08,,,,,,,10.7,,,8.62,,50.8,3.56,,,,,,,,18.56,,
2003-06-20,,,,,,,,,,17.24,,,1228.32,,,,,,,10.7,,,8.58,,50.8,3.61,,,,,,,,17.8,,
2003-06-23,,,,,,,,,,16.16,,,1225.44,,,,,,,10.2,,,8.45,,49.7,3.48,,,,,,,,16.75,,
2003-06-24,,,,,,,,,,15.71,,,1103.04,,,,,,,10.5,,,8.6,,48.3,3.43,,,,,,,,16.83,,
2003-06-25,,,,,,,,,,16.8,,,1118.88,,,,,,,10.3,,,8.57,,48.1,3.56,,,,,,,,16.93,,
2003-06-26,,,,,,,,,,17.5,,,1159.2,,,,,,,10.4,,,9.03,,48.5,3.49,,,,,,,,17.3,,
2003-06-27,,,,,,,,,,16.57,,,1231.2,,,,,,,10.3,,,9.25,,48.0,3.46,,,,,,,,17.28,,
2003-06-30,,,,,,,,,,16.25,,,1179.36,,,,,,,10.3,,,8.85,,46.7,3.38,,,,,,,,17.03,,
2003-07-01,,,,,,,,,,15.99,,,1160.64,,,,,,,10.2,,,8.72,,45.8,3.34,,,,,,,,17.23,,
2003-07-02,,,,,,,,,,16.82,,,1215.36,,,,,,,10.6,,,9.0,,45.8,3.27,,,,,,,,17.68,,
2003-07-03,,,,,,,,,,16.56,,,1195.2,,,,,,,10.9,,,9.06,,45.6,3.41,,,,,,,,17.31,,
2003-07-04,,,,,,,,,,,,,,,,,,,,10.6,,,,,,3.36,,,,,,,,,,
2003-07-07,,,,,,,,,,17.94,,,1252.8,,,,,,,10.6,,,9.4,,48.5,3.32,,,,,,,,18.0,,
2003-07-08,,,,,,,,,,18.32,,,1310.4,,,,,,,10.5,,,9.29,,50.6,3.29,,,,,,,,18.86,,
2003-07-09,,,,,,,,,,18.76,,,1270.08,,,,,,,10.3,,,9.13,,50.0,3.18,,,,,,,,18.99,,
2003-07-10,,,,,,,,,,16.5,,,1225.44,,,,,,,11.0,,,9.08,,49.5,2.99,,,,,,,,18.44,,
2003-07-11,,,,,,,,,,16.66,,,1260.0,,,,,,,10.8,,,9.12,,50.2,2.89,,,,,,,,18.42,,
2003-07-14,,,,,,,,,,16.6,,,1247.04,,,,,,,11.0,,,9.6,,49.6,3.43,,,,,,,,19.63,,
2003-07-15,,,,,,,,,,16.53,,,1244.16,,,,,,,11.2,,,9.27,,48.9,3.39,,,,,,,,20.05,,
2003-07-16,,,,,,,,,,16.5,,,1226.88,,,,,,,11.2,,,9.14,,47.9,3.3,,,,,,,,19.75,,
2003-07-17,,,,,,,,,,15.81,,,1162.08,,,,,,,10.7,,,8.97,,47.6,3.33,,,,,,,,18.41,,
2003-07-18,,,,,,,,,,16.06,,,1160.64,,,,,,,10.7,,,8.92,,46.5,3.23,,,,,,,,19.05,,
2003-07-21,,,,,,,,,,15.61,,,1192.32,,,,,,,10.7,,,8.91,,44.6,3.07,,,,,,,,18.79,,
2003-07-22,,,,,,,,,,15.62,,,1176.48,,,,,,,10.5,,,9.12,,45.3,3.25,,,,,,,,19.52,,
2003-07-23,,,,,,,,,,15.75,,,1179.36,,,,,,,10.4,,,8.97,,45.7,3.22,,,,,,,,20.19,,
2003-07-24,,,,,,,,,,15.44,,,1139.04,,,,,,,10.7,,,8.69,,45.6,3.29,,,,,,,,20.09,,
2003-07-25,,,,,,,,,,15.46,,,1169.28,,,,,,,10.9,,,8.64,,44.9,3.19,,,,,,,,20.23,,
2003-07-28,,,,,,,,,,16.09,,,1188.0,,,,,,,10.8,,,8.69,,46.5,3.34,,,,,,,,20.5,,
2003-07-29,,,,,,,,,,16.61,,,1173.6,,,,,,,10.9,,,8.57,,45.5,3.77,,,,,,,,19.07,,
2003-07-30,,,,,,,,,,13.43,,,1154.88,,,,,,,10.8,,,8.6,,45.7,3.61,,,,,,,,18.7,,
2003-07-31,,,,,,,,,,13.38,,,1157.76,,,,,,,10.6,,,8.65,,44.1,3.47,,,,,,,,18.9,,
2003-08-01,,,,,,,,,,13.2,,,1126.08,,,,,,,10.8,,,8.29,,44.1,3.41,,,,,,,,18.46,,
2003-08-04,,,,,,,,,,13.02,,,1075.68,,,,,,,10.8,,,8.4,,43.5,3.31,,,,,,,,18.44,,
2003-08-05,,,,,,,,,,12.75,,,1039.68,,,,,,,10.7,,,8.49,,42.1,3.28,,,,,,,,18.01,,
2003-08-06,,,,,,,,,,12.57,,,1036.8,,,,,,,10.4,,,8.17,,40.9,3.24,,,,,,,,17.97,,
2003-08-07,,,,,,,,,,12.06,,,980.64,,,,,,,10.4,,,8.26,,39.5,3.28,,,,,,,,17.91,,
2003-08-08,,,,,,,,,,11.84,,,1013.76,,,,,,,10.6,,,8.32,,42.0,3.25,,,,,,,,17.55,,
2003-08-11,,,,,,,,,,12.49,,,1036.8,,,,,,,10.4,,,8.45,,40.6,3.26,,,,,,,,18.01,,
2003-08-12,,,,,,,,,,12.94,,,1116.0,,,,,,,10.5,,,9.0,,41.0,3.26,,,,,,,,18.55,,
2003-08-13,,,,,,,,,,13.37,,,1120.32,,,,,,,10.4,,,8.91,,41.2,3.3,,,,,,,,19.07,,
2003-08-14,,,,,,,,,,13.52,,,1123.2,,,,,,,10.5,,,8.85,,41.8,3.16,,,,,,,,19.08,,
2003-08-15,,,,,,,,,,13.93,,,1353.6,,,,,,,10.1,,,8.75,,51.6,3.12,,,,,,,,19.06,,
2003-08-18,,,,,,,,,,14.01,,,1317.6,,,,,,,10.0,,,9.22,,50.0,3.22,,,,,,,,20.22,,
2003-08-19,,,,,,,,,,14.04,,,1342.08,,,,,,,9.9,,,9.2,,48.2,3.17,,,,,,,,20.16,,
2003-08-20,,,,,,,,,,14.1,,,1342.08,,,,,,,9.6,,,9.26,,46.7,3.01,,,,,,,,20.61,,
2003-08-21,,,,,,,,,,16.0,,,1435.68,,,,,,,9.7,,,9.09,,54.4,3.09,,,,,,,,21.34,,
2003-08-22,,,,,,,,,,16.3,,,1406.88,,,,,,,9.6,,,9.0,,51.3,3.12,,,,,,,,20.93,,
2003-08-25,,,,,,,,,,15.63,,,1461.6,,,,,,,9.4,,,8.4,,52.8,3.16,,,,,,,,20.85,,
2003-08-26,,,,,,,,,,15.37,,,1470.24,,,,,,,9.0,,,8.48,,51.3,3.07,,,,,,,,20.5,,
2003-08-27,,,,,,,,,,15.83,,,1487.52,,,,,,,9.7,,,8.42,,51.8,3.11,,,,,,,,20.85,,
2003-08-28,,,,,,,,,,15.66,,,1494.72,,,,,,,9.2,,,8.45,,51.5,3.07,,,,,,,,21.33,,
2003-08-29,,,,,,,,,,15.82,,,1468.8,,,,,,,9.3,,,8.49,,51.1,3.07,,,,,,,,21.35,,
2003-09-01,,,,,,,,,,,,,,,,,,,,9.2,,,,,,3.01,,,,,,,,,,
2003-09-02,,,,,,,,,,15.65,,,1460.16,,,,,,,9.2,,,8.99,,50.6,3.1,,,,,,,,22.5,,
2003-09-03,,,,,,,,,,15.65,,,1458.72,,,,,,,10.3,,,8.7,,51.3,3.16,,,,,,,,22.28,,
2003-09-04,,,,,,,,,,16.05,,,1440.0,,,,,,,10.0,,,8.7,,51.3,3.19,,,,,,,,22.52,,
2003-09-05,,,,,,,,,,16.73,,,1415.52,,,,,,,9.6,,,8.68,,51.5,3.15,,,,,,,,22.0,,
2003-09-08,,,,,,,,,,17.66,,,1376.64,,,,,,,9.5,,,8.8,,50.9,3.09,,,,,,,,23.95,,
2003-09-09,,,,,,,,,,17.16,,,1434.24,,,,,,,9.4,,,8.96,,51.8,3.12,,,,,,,,23.42,,
2003-09-10,,,,,,,,,,15.9,,,1425.6,,,,,,,9.5,,,8.86,,48.6,3.03,,,,,,,,22.4,,
2003-09-11,,,,,,,,,,16.38,,,1431.36,,,,,,,9.4,,,9.09,,50.5,2.98,,,,,,,,22.29,,
2003-09-12,,,,,,,,,,16.08,,,1419.84,,,,,,,9.2,,,9.17,,49.9,2.96,,,,,,,,22.47,,
2003-09-15,,,,,,,,,,16.2,,,1435.68,,,,,,,9.3,,,9.21,,49.1,2.94,,,,,,,,22.61,,
2003-09-16,,,,,,,,,,16.66,,,1461.6,,,,,,,9.1,,,9.85,,49.7,2.92,,,,,,,,23.06,,
2003-09-17,,,,,,,,,,16.75,,,1490.4,,,,,,,9.3,,,10.3,,49.5,2.91,,,,,,,,23.26,,
2003-09-18,,,,,,,,,,17.16,,,1474.56,,,,,,,9.1,,,10.45,,53.0,2.85,,,,,,,,23.14,,
2003-09-19,,,,,,,,,,17.4,,,1533.6,,,,,,,8.2,,,10.57,,52.7,2.34,,,,,,,,22.65,,
2003-09-22,,,,,,,,,,17.93,,,1573.92,,,,,,,8.4,,,10.7,,54.1,2.81,,,,,,,,21.92,,
2003-09-23,,,,,,,,,,19.59,,,1605.6,,,,,,,8.0,,,10.74,,59.4,2.69,,,,,,,,22.5,,
2003-09-24,,,,,,,,,,19.36,,,1912.32,,,,,,,7.7,,,10.5,,64.0,2.56,,,,,,,,21.4,,
2003-09-25,,,,,,,,,,21.04,,,1684.8,,,,,,,7.2,,,10.14,,54.7,2.54,,,,,,,,20.29,,
2003-09-26,,,,,,,,,,19.21,,,1660.32,,,,,,,7.4,,,10.27,,51.8,2.58,,,,,,,,19.69,,
2003-09-29,,,,,,,,,,19.11,,,1713.6,,,,,,,8.0,,,10.42,,53.8,2.62,,,,,,,,20.3,,
2003-09-30,,,,,,,,,,18.52,,,1684.8,,,,,,,7.9,,,10.39,,51.3,2.58,,,,,,,,19.95,,
2003-10-01,,,,,,,,,,18.66,,,1704.96,,,,,,,7.8,,,10.43,,53.1,2.53,,,,,,,,20.92,,
2003-10-02,,,,,,,,,,18.9,,,1772.64,,,,,,,7.9,,,10.3,,60.2,2.51,,,,,,,,21.83,,
2003-10-03,,,,,,,,,,19.01,,,1771.2,,,,,,,8.1,,,11.3,,59.8,2.51,,,,,,,,22.4,,
2003-10-06,,,,,,,,,,19.44,,,1935.36,,,,,,,8.1,,,11.3,,61.4,2.54,,,,,,,,22.43,,
2003-10-07,,,,,,,,,,19.61,,,2086.56,,,,,,,8.0,,,11.43,,63.9,2.43,,,,,,,,22.41,,
2003-10-08,,,,,,,,,,19.2,,,2040.48,,,,,,,8.0,,,11.2,,63.5,2.39,,,,,,,,21.99,,
2003-10-09,,,,,,,,,,19.09,,,2075.04,,,,,,,8.0,,,12.16,,65.5,2.3,,,,,,,,22.25,,
2003-10-10,,,,,,,,,,20.77,,,2066.4,,,,,,,8.0,,,12.5,,63.9,2.27,,,,,,,,22.18,,
2003-10-13,,,,,,,,,,19.88,,,2158.56,,,,,,,8.1,,,13.15,,67.7,2.44,,,,,,,,23.1,,
2003-10-14,,,,,,,,,,19.5,,,2122.56,,,,,,,8.1,,,12.68,,69.9,2.32,,,,,,,,24.01,,
2003-10-15,,,,,,,,,,19.26,,,2116.8,,,,,,,8.0,,,11.9,,70.6,2.29,,,,,,,,25.09,,
2003-10-16,,,,,,,,,,18.99,,,2111.04,,,,,,,7.6,,,12.04,,66.9,2.27,,,,,,,,27.06,,
2003-10-17,,,,,,,,,,17.96,,,2041.92,,,,,,,7.7,,,11.95,,64.5,2.29,,,,,,,,25.67,,
2003-10-20,,,,,,,,,,18.2,,,2070.72,,,,,,,7.8,,,12.0,,66.3,2.41,,,,,,,,26.13,,
2003-10-21,,,,,,,,,,18.3,,,2116.8,,,,,,,7.7,,,12.35,,66.8,2.26,,,,,,,,27.02,,
2003-10-22,,,,,,,,,,17.71,,,2030.4,,,,,,,7.6,,,11.5,,63.6,2.26,,,,,,,,26.31,,
2003-10-23,,,,,,,,,,16.9,,,1974.24,,,,,,,7.5,,,10.83,,59.5,2.34,,,,,,,,25.62,,
2003-10-24,,,,,,,,,,16.3,,,1995.84,,,,,,,7.5,,,11.02,,59.1,2.37,,,,,,,,25.49,,
2003-10-27,,,,,,,,,,16.8,,,2023.2,,,,,,,7.7,,,11.34,,60.9,2.95,,,,,,,,25.08,,
2003-10-28,,,,,,,,,,17.84,,,2105.28,,,,,,,7.8,,,11.78,,62.7,2.85,,,,,,,,24.5,,
2003-10-29,,,,,,,,,,17.9,,,2213.28,,,,,,,7.9,,,11.9,,65.8,2.67,,,,,,,,25.27,,
2003-10-30,,,,,,,,,,17.65,,,2180.16,,,,,,,8.0,,,11.91,,62.6,2.85,,,,,,,,25.68,,
2003-10-31,,,,,,,,,,17.75,,,2200.32,,,,,,,7.8,,,11.53,,63.2,2.79,,,,,,,,25.3,,
2003-11-03,,,,,,,,,,17.9,,,2332.8,,,,,,,7.8,,,11.82,,65.8,2.81,,,,,,,,26.39,,
2003-11-04,,,,,,,,,,18.96,,,2390.4,,,,,,,7.7,,,11.56,,66.1,2.75,,,,,,,,27.0,,
2003-11-05,,,,,,,,,,19.35,,,2484.0,,,,,,,7.6,,,11.92,,68.0,2.61,,,,,,,,26.82,,
2003-11-06,,,,,,,,,,19.59,,,2436.48,,,,,,,7.6,,,13.03,,64.5,2.63,,,,,,,,26.98,,
2003-11-07,,,,,,,,,,19.51,,,2360.16,,,,,,,7.9,,,13.55,,60.1,2.56,,,,,,,,26.93,,
2003-11-10,,,,,,,,,,18.54,,,2314.08,,,,,,,7.8,,,12.96,,57.9,2.48,,,,,,,,26.25,,
2003-11-11,,,,,,,,,,18.8,,,2327.04,,,,,,,7.6,,,13.18,,50.4,2.43,,,,,,,,25.93,,
2003-11-12,,,,,,,,,,19.05,,,2363.04,,,,,,,7.5,,,14.1,,51.0,2.39,,,,,,,,27.33,,
2003-11-13,,,,,,,,,,18.7,,,2419.2,,,,,,,7.5,,,14.07,,52.5,2.48,,,,,,,,27.41,,
2003-11-14,,,,,,,,,,17.99,,,2322.72,,,,,,,7.3,,,13.99,,55.8,2.38,,,,,,,,26.27,,
2003-11-17,,,,,,,,,,17.75,,,2249.28,,,,,,,7.3,,,13.33,,53.2,2.31,,,,,,,,26.1,,
2003-11-18,,,,,,,,,,17.32,,,2239.2,,,,,,,7.1,,,14.0,,52.4,2.38,,,,,,,,25.9,,
2003-11-19,,,,,,,,,,17.34,,,1902.24,,,,,,,7.2,,,14.34,,50.2,2.37,,,,,,,,26.9,,
2003-11-20,,,,,,,,,,17.15,,,1952.64,,,,,,,7.0,,,14.83,,50.8,2.34,,,,,,,,28.66,,
2003-11-21,,,,,,,,,,17.37,,,1869.12,,,,,,,7.0,,,14.7,,50.3,2.32,,,,,,,,28.65,,
2003-11-24,,,,,,,,,,18.13,,,1902.24,,,,,,,6.7,,,15.02,,51.5,2.34,,,,,,,,29.33,,
2003-11-25,,,,,,,,,,18.49,,,1974.24,,,,,,,6.6,,,14.94,,55.2,2.34,,,,,,,,29.2,,
2003-11-26,,,,,,,,,,18.33,,,1981.44,,,,,,,6.3,,,14.99,,57.2,2.34,,,,,,,,29.07,,
2003-11-27,,,,,,,,,,,,,,,,,,,,6.4,,,,,,2.32,,,,,,,,,,
2003-11-28,,,,,,,,,,18.36,,,1938.24,,,,,,,6.7,,,14.84,,57.8,2.34,,,,,,,,29.5,,
2003-12-01,,,,,,,,,,17.9,,,1977.12,,,,,,,6.7,,,15.45,,57.5,2.33,,,,,,,,29.41,,
2003-12-02,,,,,,,,,,17.81,,,1941.12,,,,,,,6.8,,,15.38,,59.4,2.29,,,,,,,,29.19,,
2003-12-03,,,,,,,,,,17.46,,,1951.2,,,,,,,6.8,,,14.85,,61.5,2.3,,,,,,,,28.68,,
2003-12-04,,,,,,,,,,17.35,,,1931.04,,,,,,,7.7,,,14.3,,60.5,2.31,,,,,,,,27.98,,
2003-12-05,,,,,,,,,,17.09,,,1877.76,,,,,,,7.3,,,14.19,,61.3,2.24,,,,,,,,26.9,,
2003-12-08,,,,,,,,,,17.04,,,1792.8,,,,,,,7.2,,,14.39,,60.9,2.22,,,,,,,,26.75,,
2003-12-09,,,,,,,,,,17.15,,,1732.32,,,,,,,7.0,,,14.09,,60.5,2.2,,,,,,,,25.48,,
2003-12-10,,,,,,,,,,17.04,,,1739.52,,,,,,,6.7,,,13.19,,57.4,2.16,,,,,,,,25.75,,
2003-12-11,,,,,,,,,,17.65,,,1834.56,,,,,,,6.7,,,13.85,,58.6,2.19,,,,,,,,27.07,,
2003-12-12,,,,,,,,,,17.69,,,1808.64,,,,,,,6.8,,,13.75,,59.2,2.27,,,,,,,,27.61,,
2003-12-15,,,,,,,,,,17.01,,,1650.24,,,,,,,6.9,,,13.49,,58.3,2.19,,,,,,,,26.9,,
2003-12-16,,,,,,,,,,17.16,,,1707.84,,,,,,,6.9,,,13.8,,58.7,2.29,,,,,,,,26.68,,
2003-12-17,,,,,,,,,,17.0,,,1647.36,,,,,,,6.9,,,13.74,,58.9,2.24,,,,,,,,26.35,,
2003-12-18,,,,,,,,,,17.36,,,1752.48,,,,,,,6.9,,,13.77,,64.0,2.23,,,,,,,,27.44,,
2003-12-19,,,,,,,,,,17.4,,,1735.2,,,,,,,6.7,,,13.8,,64.4,2.21,,,,,,,,27.1,,
2003-12-22,,,,,,,,,,17.55,,,1779.84,,,,,,,6.7,,,13.66,,67.3,2.18,,,,,,,,27.45,,
2003-12-23,,,,,,,,,,17.75,,,1765.44,,,,,,,6.7,,,13.92,,69.5,2.18,,,,,,,,28.0,,
2003-12-24,,,,,,,,,,17.56,,,1779.84,,,,,,,,,,14.0,,70.7,,,,,,,,,27.6,,
2003-12-26,,,,,,,,,,17.5,,,1805.76,,,,,,,,,,14.16,,68.2,,,,,,,,,28.12,,
2003-12-29,,,,,,,,,,18.05,,,1869.12,,,,,,,6.8,,,14.44,,69.9,2.16,,,,,,,,28.73,,
2003-12-30,,,,,,,,,,18.03,,,1945.44,,,,,,,6.8,,,13.86,,73.4,2.13,,,,,,,,28.79,,
2003-12-31,,,,,,,,,,17.69,,,1874.88,,,,,,,,,,13.72,,72.5,,,,,,,,,28.16,,
2004-01-02,,,,,,,,,,17.91,,,1913.76,,,,,,,6.7,,,13.65,,74.8,2.25,,,,,,,,28.35,,
2004-01-05,,,,,,,,,,18.75,,,2004.48,,,,,,,6.6,,,13.98,,78.0,2.24,,,,,,,,30.78,,
2004-01-06,,,,,,,,,,18.82,,,2070.72,,,,,,,6.8,,,13.86,,75.9,2.23,,,,,,,,31.2,,
2004-01-07,,,,,,,,,,19.59,,,2086.56,,,,,,,6.9,,,14.16,,78.5,2.21,,,,,,,,30.92,,
2004-01-08,,,,,,,,,,20.21,,,2124.0,,,,,,,6.9,,,14.63,,78.5,2.23,,,,,,,,31.25,,
2004-01-09,,,,,,,,,,20.49,,,2100.96,,,,,,,6.8,,,15.05,,80.5,2.2,,,,,,,,30.76,,
2004-01-12,,,,,,,,,,21.25,,,2147.04,,,,,,,6.8,,,16.81,,90.1,2.21,,,,,,,,31.06,,
2004-01-13,,,,,,,,,,20.46,,,2062.08,,,,,,,7.8,,,17.43,,95.8,2.2,,,,,,,,30.8,,
2004-01-14,,,,,,,,,,20.58,,,2016.0,,,,,,,7.9,,,17.54,,99.9,2.22,,,,,,,,30.86,,
2004-01-15,,,,,,,,,,21.12,,,1977.12,,,,,,,7.9,,,17.44,,92.5,2.21,,,,,,,,30.9,,
2004-01-16,,,,,,,,,,25.85,,,2063.52,,,,,,,7.8,,,17.0,,95.5,2.19,,,,,,,,32.83,,
2004-01-19,,,,,,,,,,,,,,,,,,,,8.4,,,,,,2.2,,,,,,,,,,
2004-01-20,,,,,,,,,,27.86,,,2246.4,,,,,,,9.2,,,16.94,,104.6,2.18,,,,,,,,34.01,,
2004-01-21,,,,,,,,,,28.74,,,2093.76,,,,,,,10.6,,,17.14,,94.3,2.68,,,,,,,,33.19,,
2004-01-22,,,,,,,,,,27.18,,,2060.64,,,,,,,10.6,,,17.26,,94.2,2.39,,,,,,,,31.84,,
2004-01-23,,,,,,,,,,25.67,,,2047.68,,,,,,,10.2,,,17.8,,94.8,2.34,,,,,,,,32.76,,
2004-01-26,,,,,,,,,,26.62,,,2052.0,,,,,,,10.3,,,18.0,,99.0,2.26,,,,,,,,31.24,,
2004-01-27,,,,,,,,,,25.72,,,1925.28,,,,,,,10.1,,,17.7,,95.0,2.29,,,,,,,,31.56,,
